question_id,student_id,question,marking_scheme,image_paths,extracted_text,teacher_score
Q3_d,student_18,Context: Usability evaluation methods. Question: Describe the following usability heuristics with suitable examples: i. Visibility of system status ii. User control and freedom iii. Recognition rather than recall iv. Flexibility of use v. Help users recover from errors.,"1. Visibility: Keep user informed (e.g., loading bar). 2. Control: Allow 'Undo' and 'Redo' functions. 3. Recognition: Use visible menus instead of hidden commands. 4. Flexibility: Provide keyboard shortcuts for expert users. 5. Errors: Error messages should be in plain language, not codes.",images/Q3_d/student_18_p1.jpeg | images/Q3_d/student_18_p2.jpeg | images/Q3_d/student_18_p3.jpeg,"(d)
(T) Visibility of the System status
example : user can login to the app.

[[Diagram: A three-column flow diagram representing a login process.
Column 1:
- Row 1: ""user nom"" with an input box below it.
- Row 2: ""Passwurd"" with an input box below it.
- Row 3: A button labeled ""Subm"".
An arrow points from the ""user nom"" and ""Passwurd"" inputs towards the middle column.
Column 2: Labeled ""loading----"" with an arrow pointing downwards from it to the text ""notification"". An arrow also points horizontally from this column to Column 3.
Column 3: Labeled ""Suffully login.""]]

(2) user can login to the System Still are notification for loading (state)
example : mobile phone Battery userge
(notification)
user control and freedom
examples = google drive Image delete. Some
scroll time popup for undo notification.
[[Diagram: Two side-by-side rectangular boxes. The left box represents a ""google drive folder"" and contains three smaller shaded rectangular icons. An arrow points from this box to ""Some Image deleted"". Another arrow points to the right box which has two icons (one shaded) and the text ""undo"" above ""show time"".]]
user can Restore the Image for & this
use the undo app options.
Recognition rather than recall
example:
Recognition => person / object for families
with ---
user can use the computer and check
quick the file location.
[[Diagram: A rectangular box representing ""computer file location"" containing three smaller shaded rectangular icons, labeled ""file1"", ""file2"", ""file3"".]]
Recall
Information to memory.
user can used to (Cmd) and go to
the file system ( short memory).
[[Diagram: An incomplete rectangular box containing the text ""cmd / -----"" and ""cmd / . code"". Below the box is a circle containing the text ""cmd"".]]
No. of Question
Index Number
පඨින අංකතසංක අංකය
(12) Flexibility and efficiency of use

(7) user can use the system customizing the your system
[[Diagram: A series of three connected rectangular boxes representing a UI flow. The leftmost box contains ""gmail.com"". An arrow points from this box to a central empty box. Another arrow points from the central box to the rightmost box. This rightmost box has a rounded top edge with three small circular buttons at the top. Inside the rightmost box is ""google extention (gmail)"". Below the central box is ""Chrome search engine"", with an arrow pointing from it to the central box. Below the rightmost box is ""Chrome search Engine""]]
this system user can.
customizing the gmail
app (Google extention)
but quick the gmail account.

(8) user can use this the Shortcut (
key bord)
example:- graphic user Interface Design
use for Photoshop application Can you
use the short cut key
[[Diagram: A rectangular box containing a vertical list of five items. Each item is represented by a small circle with a line extending to the right, similar to a checkbox. An arrow points from the third item to the right, where the text ""shortcut key"" is written.]]

(C) Help users recognize, diagnose and recover from errors.

(A) UD application remove
the not valide data.",48
Q3_d,student_19,Context: Usability evaluation methods. Question: Describe the following usability heuristics with suitable examples: i. Visibility of system status ii. User control and freedom iii. Recognition rather than recall iv. Flexibility of use v. Help users recover from errors.,"1. Visibility: Keep user informed (e.g., loading bar). 2. Control: Allow 'Undo' and 'Redo' functions. 3. Recognition: Use visible menus instead of hidden commands. 4. Flexibility: Provide keyboard shortcuts for expert users. 5. Errors: Error messages should be in plain language, not codes.",images/Q3_d/student_19.jpeg,"No. of
Question
Index Number

d) System statuses should be visible in the
user interface for the easyness of the
user. But UI shouldn't do anything without
the user's permission
ex:- Displaying battery percentage on the screen.
(If go user don't want, it can be hidden)

II) Recognition rather than recall
Designs should not ask user to remember
it, but it should allow user to recognize
what is in there
ex:- Use common set of icons
* Trash icon to delete
* Fat file icon to folders
*

V) Help users to recognize, diagnose and
recover from errors

Design should warn users when they are
going to do something wrong. And also
should provide a way to easily reverse it.

ex:- When users sending a mail, with having
the word 'attached' in the mail body,
but no file is attached UI should
give a warning about it.",30
Q4_a,student_01,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_01.jpeg,"a) Fitts' Law
user target icon should be display directly
and mouse pointer should be close t the button

[[Diagram: A sequence of three frames, each representing a user interface or screen. Each frame contains a large outer rectangle and a smaller, nested rectangle representing a button. A mouse pointer is also shown in each frame.
1.  **Frame 1:** The smaller button is located in the top-left corner of the large rectangle. The mouse pointer is positioned far away from the button, in the bottom-right corner.
2.  **Frame 2:** The smaller button is located near the center of the large rectangle. The mouse pointer is closer to the button, positioned below it.
3.  **Frame 3:** The smaller button is located slightly to the right of the center. The mouse pointer is hovering directly over the button.
Below the three frames, a horizontal arrow points to the right, labeled ""time save to acces the button.""]]

time save to acces the button.",12
Q4_a,student_02,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_02.jpeg,"04). (a) Fitt's Law
example for U.2.
[[Diagram: Three large rectangles arranged horizontally.
Rectangle 1 (left): A small abstract human figure with an arrow pointing left. An arrow labeled ""pointer"" points from outside the rectangle to the figure. Below, ""mouse pointer"" with an arrow pointing to the previous pointer.
Rectangle 2 (middle): Contains two abstract human figures, one pointing up, one pointing right. ""DF"" is written near the top right. An arrow labeled ""pointer"" points to the figure pointing right. Another arrow labeled ""mouse pointer"" points to the figure pointing up.
Rectangle 3 (right): Contains a smaller rectangle in the top right corner, inside which is an abstract human figure pointing up. An arrow labeled ""pointer"" points to this smaller rectangle. In the bottom right of the larger rectangle, another abstract human figure pointing up. An arrow labeled ""mouse pointer"" points to this figure.
Below the three rectangles, a horizontal arrow points right. To the left of this arrow is ""Faster"". To the right is ""slower"".]]
* that is the example for Fitt's Law.

Hick's Law.
example for U.2.
[[Diagram: Two large rectangles arranged horizontally.
Rectangle 1 (left): A small circle with a dot in the center, inside another larger circle, centered within the rectangle. Below the rectangle is ""Loading"" and then ""(splash screen for Application)"".
Rectangle 2 (right): A horizontal bar near the bottom of the rectangle is partially filled, showing progress. To the right of the bar is ""80%"". Below the rectangle is ""downloading bar."" and then ""(Counting the B Percentage).""]]
* that is the Hick's Law for example.",20
Q4_a,student_03,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_03.jpeg,"(a) Fitts' Law
[[Diagram: Three side-by-side squares with internal elements.
1. Left square: A large circle with the letter B inside.
2. Middle square: A rectangle at the top of the square, and a pointer icon at the bottom.
3. Right square: A small rectangle at the top of the square, and a pointer icon at the bottom.]]
where the pointer is located
near and big
far and Small
Fitts' Law describes the above scenario.

Hick's Law
[[Diagram: A vertical column containing four horizontal rectangles, each with a small curved line exiting to the left. The bottom rectangle has a curved line exiting to the left and a question mark to its right.]]",10
Q4_a,student_04,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_04.jpeg,"Q4) a) Fitt's law
Its take more time to reach
target for users
That time depends on logarithmic
relationship between distance from
point to target area and
target size.

Hick's law
This is appropriate model to choose
alternative menu and navigation
bar rather than miller's magic
number of seven plus or minus two.",10
Q4_a,student_05,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_05.jpeg,"04) a) Fitts' law.
It is good enough to satisfy the user need and requirements of the users
and potential stakeholders

Hick's law.
looking nice and looking great.",0
Q4_a,student_06,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_06.jpeg,"(4) (a) Fitt's law
the time taken to move start point to
target area depends on the logarithmic relation
ship between distance of start point to target
and target size.

eg:-
[[Diagram: A pointing cursor (represented by a circle with a dot in the center) above a target box. To the right, two adjacent rectangular boxes, and further right, a single smaller square box. An arrow points from the cursor's position towards the two adjacent boxes, and another arrow points towards the single smaller square box from a position further to the right of the two boxes.]]
mouse point is
on
closer target
Can access fast

mouse point
is near to target
target is big

mouse point
is far from
target and
target is
small
can access
slowly.
Time taken
to access is
large.

Hick's law
time taken to",12
Q4_a,student_07,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_07_p1.jpeg | images/Q4_a/student_07_p2.jpeg,"a) Fitt's Law
when users and. object have
more distance then working times
is increce. but the have large icon
but when have low distance to
object with user. the work can.
do easily.
[[Diagram: A large square bounding box with a smaller square object at the top left. An arrow points from the text ""the work."" to the smaller square. A cursor-like arrow icon is inside the large square, pointing to the right, with the label ""pointer."" next to it.]]
pointer between. work position.
in path is long so
get time to doing work.
[[Diagram: A large square bounding box with a smaller square labeled ""work."" inside its top-right quadrant. A cursor-like arrow icon is inside the large square, pointing to the right, with the label ""pointer"" next to it.]]
pointer between. work have
low distance and work space is
like so works can do easily
and quickly
of HICK'S Law.
the users can remember only.
7 ± 2. operators It also adept to
expert users so when they sofing
to work. bend . measure time. For work.
with those memorable operators. is
Hick's Law.",22
Q4_a,student_08,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_08.jpeg,"a)
Fitt's low
it tells how its difficult then whithin the size and
pointing plaue taking time.
for example
if a icon small and its cursor distance is long
then its take time to click it.
if icon is big and its cursor distance is long
then it take time not more than before situation
if icon is big and its cursor on the icon
the its take very short time to click

Hick's low
Hick's low says about a human can
memorize 7 plus or minus 2 fromed on his
mind. So according to that we show the
Navigation and shorts the Screws.
for example
in the home page we show the Hrerany Navigation
bar to let the user to go his wishing page",18
Q4_a,student_09,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_09.jpeg,"a) Fitt's Law

In this low is discribe it is difficult to
acces if the item size is small and the
distance is high. And there is a
logicmatically Connection between Size
and distance with accessibility.

[[Diagram: Grid with labeled axes. Top axis label: ""size high. < Size high."". Bottom axis labels: ""< distance and Size low"" and ""distance high ->"". Inside the grid, there are three rows and three columns (approximately).
Row 1, Column 1: Circle with an upward arrow pointing from its base.
Row 2, Column 2: Square with an upward arrow pointing from its base.
Row 1, Column 3: Circle with an upward arrow pointing from its base.
Row 3, Column 3: An upward arrow.]]

Hick's law. (Hick-Hyman law)

Hick's hyman law is discribe When
we ading items into the interface with
list or category type the option
limete must be +2 or -2 with
y.

[[Diagram: Table with headings and content.
Header Row:
Seding | 489.1 | List
Content Rows:
| [[3 square boxes in a row]] | [[3 square boxes in a row]] | Car
| [[1 square box]] | [[3 square boxes in a row]] | bus
| [[2 square boxes in a row]] | [[3 square boxes in a row]] | Van.9
Bottom Row:
[[Checkmark]] | 28.1 | X | [[Checkmark]]
]]",24
Q4_a,student_10,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_10.jpeg,"(a) Fitt's law
Fitt's law Is describe the UI element possitioned and
the approach time of them.
Eg:
[[Diagram: A rectangular box with a vertical line dividing it into two columns. The left column contains three small circles with upward arrows pointing to them, and one small circle without an arrow. The text ""po>"" is written at the bottom left with a horizontal arrow pointing right. The right column contains two small rectangles, one small circle, and an upward arrow pointing to one of the rectangles. The text ""→Time"" is written at the bottom right.]]
here the user easily approach 1st and after Second. but
the 3rd one takes some time to approach.

Hick's Law
Hick's Law IS focusing on the user Inter pace navigatio
through a navigations or menu hieravchy.
here the consider the magic number 7 format.
when user remember 7 seteps then choose the
navigation method to UI.",18
Q4_a,student_11,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_11.jpeg,"Q4) a) Fitt's Law.
The further abstraction of target, it is small
distance
[[Diagram: A series of three square frames.
1. A square frame containing a single small black dot in the center.
2. A square frame containing a small black dot in the center, encircled by an irregular shape, with the text ""small distance"" written below the frame.
3. A square frame containing a small black dot in the center, encircled by a wider oval shape, with an arrow pointing from the dot towards the right edge of the oval, and the text ""Long distans,"" written below the frame.]]
Hick's law'
Hick's law is a appropriate predicting
model for an alternative.",12
Q4_a,student_12,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_12.jpeg,"Q4
a)
Fitts' Law

The father away target is, and it's
time size is smaller, then it takes much
longer time to user to reach it.

[[Diagram: A rectangular frame contains two smaller rectangles and a mouse pointer. The first small rectangle is labeled ""①"" and is closer to the mouse pointer. The second small rectangle is labeled ""②"" and is further away in the top right corner.]]

user will reach to object ① faster.

Hick's Law

The complexity of
It's take much longer time to user
to make decision, based on the the complexity
of the choices and the number of
the choices.

[[Diagram: A menu-like box with a scrollbar on the right.
Menu items:
- menu
- Find
- Find All
- search
- Search in fill
- match word
- ---
- ---
Text beside the menu:
- all sens like
- same expressions
- co user take
- lot more
- time to make
- a decision]]",24
Q4_a,student_13,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_13.jpeg,"Q4.
(a) Fitts' Law
The furthe away a target is, the larger time it. will
smaller its size and the
take to reach them.

[[Diagram: Two rectangular boxes labeled A and B. Both boxes contain an upward-pointing arrow at the bottom-left corner, representing a starting point.
Box A: Contains a smaller inner rectangle in the center, which is labeled ""target"" with an arrow pointing to it from the outside.
Box B: Contains a small dot at the top-right corner, labeled ""target"" with an arrow pointing to it from the outside.]]

The time is greater A to reach the target

Hick's law
The time is increased propobionally based on number and complexity of choices.",20
Q4_a,student_14,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_14.jpeg,"(Q4) Fidd's law.
Sd's depend on the Jarged and the how long
id will take time to arrive the Jarged.
if Jarged is small the time ms is decrease.

[[Diagram: Three boxes illustrating target interaction.
Box 1 (left): A large outer square containing a circle, with a pointer icon (arrow with a circle head) inside the circle. Below the box, text reads: ""Jarged is in the same near"".
Box 2 (middle): A large outer rectangle containing a smaller inner rectangle, with an upward arrow originating from the inner rectangle. Below the box, text reads: ""Jarged is big"".
Box 3 (right): A large outer rectangle containing a smaller inner rectangle, with an upward arrow originating from the inner rectangle. Below the box, text reads: ""Jarged is in away"".
Below Box 1, a right-pointing arrow is labeled ""fast"". To the right of Box 3, a right-pointing arrow is labeled ""slow"". A line connects from the ""fast"" label area to the ""slow"" label area.]]

Hicks' law.
if the complexity of the sysdem is
increase. then the dand dime will desease
increase the designing id. if the susdem
has navigation, scrolling more complexity
the design the sysdem will take more
dime. Sd's depend on the sysdem complexity",20
Q4_a,student_15,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_15.jpeg,"04).
a). Fitt's law
To move the cursor (Pointe mouse Pointer) to a
target object, the distance it should move
and the size of the target describe
the relation about the speed of that.

[[Diagram: Three distinct scenarios illustrating interaction with an object.
1. A triangular cursor pointing left towards a circular object labeled ""object"". The cursor itself is labeled ""cursor"".
2. A rectangular object with a vertical line from its left side pointing to the label ""object"". A cursor in the shape of an upward-pointing arrow is positioned below the object and labeled ""cursor"".
3. A small square object with an arrow pointing right to it. A cursor in the shape of an upward-pointing arrow is positioned below the object and labeled ""Cursor"".
Below these, there's a horizontal line with an arrow pointing left labeled ""faster"" on the left end, and an arrow pointing right labeled ""Slower"" on the right end. An upward arrow points from ""faster"" towards the line. Another upward arrow points from ""Slower"" towards the line.]]

Object size is
Smalle and the
distance also mot
than others

Hick's Law
to get the The amount of time
it takes to decide the thing. If there
are more choices, It takes more time. to
get the select the choice.",18
Q4_a,student_16,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_16.jpeg,"a. Fitts' Law
require time for start point to move from start point to
target point depe depend on relationship between
distance from start point to target point and size of
the target point

[[Diagram: Three framed images depicting a mouse pointer moving towards a target.
1. A human-like figure with a circle head and body, pointing down to a dot inside a square frame. Below it, the text ""start point"".
2. An upward-pointing arrow inside a rectangle, which is inside a larger square frame. Below it, the text ""near and large"".
3. An upward-pointing arrow inside a small rectangle, which is inside a larger square frame. Below it, the text ""Far and small"".]]

[[Diagram: A clock icon with an arrow pointing right. Below the clock, the text ""time fast"". An arrow extends to the right with the text ""slow"" at its end.]]

Hick's law

The time to get decision is increase proposionally number and
complexity of the choise.

eg) when creating the navigation bar and dropdown with
option",24
Q4_a,student_17,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_17.jpeg,"4
a) Fitts' Law - Further way the target is, & smaller
the target is, & longer it takes to
reach the target.
[[Diagram: Three rectangular boxes arranged horizontally. Each box contains a small black dot on the right side.
Box 1: A large circle on the left.
Box 2: A large square on the left.
Box 3: A large circle with an upward arrow inside it on the left.
Below the boxes, a horizontal left-pointing arrow extends from under the third box to under the first.]]
longer it takes to reach it.

Hicks' Law -
Time that take to do a task will be to depend
on the complexity of problem solving skills
required. Based on the complexity.

The limit that a person can hold a things in
short term memory is lucky seven plus or
minus two",18
Q4_a,student_18,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_18.jpeg,"(Q.4)
(a) (I) Fitts' Low
(*) example.
[[Diagram: A series of three frames.
- Frame 1: A large square outline containing a smaller square, which contains a small black dot. An arrow points from below towards the dot. Text 'A' is near the arrow.
- Frame 2: A large square outline containing a medium-sized square. An arrow points from below towards the center of the medium square. Text 'A' is near the arrow.
- Frame 3: A large square outline containing a small square. An arrow points from below towards the small square. Text 'A' is near the arrow.
Arrows below the frames:
- An arrow from Frame 1 points to the text ""near and big"".
- An arrow from Frame 3 points to the text ""Small"" and ""far and smell"".]]
(L) triangle
Faster
at suit locate the
pointer
near and big
-> slower
Small
far and smell

(I) 6
[[Diagram: Two frames representing target sizes and movement time.
- Frame 1 (left): A large square outline containing a medium square, which contains a smaller rectangle. An arrow points from below to the smallest rectangle. Text 'A' is near the arrow. Text below this frame: Icon is big.
- An arrow points from Frame 1 towards Frame 2, with text ""Increase the fast"" written along it.
- Frame 2 (right): A large square outline containing a small square. An arrow points from below to the small square. Text 'A' is near the arrow. Text below this frame: Icon is Small.
Text below both frames: more time]]

Hicks' (CHick-Hyman Low)
(1) Number of Items for shor-team-memory for
the atlection.
examp: file menu option.",18
Q4_a,student_19,Context: Cognitive models allow designers to consider design decisions before getting user feedback. Question: Briefly explain Fitts' Law and Hick's Law (Hick-Hyman Law) by providing an example/scenario for each that you can apply in UI designing.,1. Fitts' Law: Time to target depends on distance and size. 2. Fitts Example: Make 'Buy Now' buttons large and easy to click. 3. Hick's Law: Time to decide increases with number of choices. 4. Hick Example: Simplify menus to reduce decision time.,images/Q4_a/student_19.jpeg,"④ a) Fitt's Law.
Further the the target and smaller in size
will increase the response time.
[[Diagram: A series of three rectangular panels illustrating cursor interaction with targets.
Panel 1 (labeled ""ex:→""): A larger square contains a smaller circle with an 'x' inside it. A cursor icon is positioned directly over the smaller circle.
Panel 2 (labeled ""2)""): A larger square contains a smaller inner square. A cursor icon is positioned to the bottom right of the smaller inner square.
Panel 3 (labeled ""3)""): A larger square contains a small circle positioned in its top-left corner. A cursor icon is positioned in the bottom-right corner of the larger square, far from the small circle.]]
Cursor on the
target
Cursor near a
large target
Cursor is far
from the small
target.
b) Hick's Law.",12
Q4_b,student_01,Context: GOMS is a family of predictive models of human performance. Question: Describe GOMS with suitable examples.,"1. Goals: What the user wants to achieve (e.g., delete text). 2. Operators: Physical actions (e.g., press Delete key). 3. Methods: Sequences of operators (e.g., highlight -> delete). 4. Selection Rules: Deciding between multiple methods. 5. Example: Evaluating efficiency of mouse vs. keyboard shortcuts.",images/Q4_b/student_01.jpeg,"b) GOMS model provide to access the
shortcut way to do same task without
time consuming. As the example,
when we delet a document in our desktop,
we can right clik on the document and
select delet option. After that confirmation
that files goes to recycle bin: But we want
to permenintly delete that, we need to also
delete that within recycle bin.
These steps we can do after select
document and Press ""shift + del""",5
Q4_b,student_02,Context: GOMS is a family of predictive models of human performance. Question: Describe GOMS with suitable examples.,"1. Goals: What the user wants to achieve (e.g., delete text). 2. Operators: Physical actions (e.g., press Delete key). 3. Methods: Sequences of operators (e.g., highlight -> delete). 4. Selection Rules: Deciding between multiple methods. 5. Example: Evaluating efficiency of mouse vs. keyboard shortcuts.",images/Q4_b/student_02.jpeg,"(b) GOMS
G - Goal -> successfully end state for the task
O - Operator - Action operation on the machine.
M - method - Series of operation one Unit for the method.
S - sellection - we are select the good Open section. that is the sellection.

Example for Goms
((+)) click the button.
we click the button that is Goms Examples for
example Your facebuck an application and you click
the like button. or click the share button.
((+)) mouse moment.
Your moment the mouse your Lock screen on the Laptop.",25
Q4_b,student_03,Context: GOMS is a family of predictive models of human performance. Question: Describe GOMS with suitable examples.,"1. Goals: What the user wants to achieve (e.g., delete text). 2. Operators: Physical actions (e.g., press Delete key). 3. Methods: Sequences of operators (e.g., highlight -> delete). 4. Selection Rules: Deciding between multiple methods. 5. Example: Evaluating efficiency of mouse vs. keyboard shortcuts.",images/Q4_b/student_03.jpeg,"(b) GOMS also one of the a cognitiv model, cognitive
is used to predict behaviour of the information
technology interaction between man and machine.
In GOMS stands for,
G - Goal
O - Operators
M - Methods
S - Satisfaction

In GOMS have there are Subsiderg models.
ex!. KLM - GOMS",8
Q4_b,student_04,Context: GOMS is a family of predictive models of human performance. Question: Describe GOMS with suitable examples.,"1. Goals: What the user wants to achieve (e.g., delete text). 2. Operators: Physical actions (e.g., press Delete key). 3. Methods: Sequences of operators (e.g., highlight -> delete). 4. Selection Rules: Deciding between multiple methods. 5. Example: Evaluating efficiency of mouse vs. keyboard shortcuts.",images/Q4_b/student_04.jpeg,"b) GOMS include, Goal, operators, methods,
and selection.
• Goal -: Successful end state of goal
Eg-! updating my mailing address.
• operators-: Actions perform on Machine.
Eg-! By clicking mouse, update my mailing
address.
• Methods-! Many operators in on single unit.
Eg-! click the ok button,
That button have operators.
• Selection-: One action have parallel
options
Eg-! click ok button or just press
the Enter key to update my
mailing address.",36
Q4_b,student_05,Context: GOMS is a family of predictive models of human performance. Question: Describe GOMS with suitable examples.,"1. Goals: What the user wants to achieve (e.g., delete text). 2. Operators: Physical actions (e.g., press Delete key). 3. Methods: Sequences of operators (e.g., highlight -> delete). 4. Selection Rules: Deciding between multiple methods. 5. Example: Evaluating efficiency of mouse vs. keyboard shortcuts.",images/Q4_b/student_05.jpeg,"b) GOMS.
G - Goal
O - operation.
M - methods
S - selection
Goal - define the successive end state of the tasks.
E.g:- update the mailing address
Operation - is an action performed on machine.
Methods - set or at Set the series of operation chained together to
form a single unit.
Selection - Decisions made,
GOMS variants.
KLM GOMS - (Keystroke Model)
CMN GOMS
W GOMSL
CPM.",20
